#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_2587	5022	1	N	N	1	*	*,2587,*
contig_2586	5021	1	N	N	1	*	*,2586,*
contig_2588	5018	1	N	N	1	*	*,2588,*
contig_2589	5016	1	N	N	1	*	*,2589,*
contig_2590	5013	1	N	N	1	*	*,2590,*
contig_1620	5006	2	Y	Y	1	*	1620
contig_46	5002	1	N	N	1	*	*,46,*
contig_2591	5001	2	N	N	1	*	*,2591,*
contig_2592	4997	1	N	N	1	*	*,2592,*
contig_536	4995	1	N	N	1	*	*,536,*
contig_2593	4992	1	N	N	1	*	*,2593,*
contig_2594	4985	1	N	N	1	*	*,2594,*
contig_990	4972	1	N	N	1	*	*,990,*
contig_2595	4965	1	N	N	1	*	*,2595,*
contig_918	4964	16	N	Y	15	*	918
contig_2597	4960	1	N	N	1	*	*,2597,*
contig_2598	4955	1	N	N	1	*	*,2598,*
contig_834	4955	1	N	N	1	*	*,834,*
contig_2599	4950	1	N	N	1	*	*,2599,*
contig_842	4950	1	N	N	1	*	*,842,*
contig_2600	4941	1	N	N	1	*	*,2600,*
contig_2601	4941	1	N	N	1	*	*,2601,*
contig_2602	4940	1	N	N	1	*	*,2602,*
contig_2150	4939	1	N	N	1	*	*,2150,*
contig_2603	4932	1	N	N	1	*	*,2603,*
contig_2604	4930	1	N	N	1	*	*,2604,*
contig_2605	4929	1	N	N	1	*	*,2605,*
contig_2606	4929	1	N	N	1	*	*,2606,*
contig_2607	4925	1	N	N	1	*	*,2607,*
contig_2608	4922	1	N	N	1	*	*,2608,*
contig_2609	4921	1	N	N	1	*	*,2609,*
contig_2610	4917	1	N	N	1	*	*,2610,*
contig_2611	4910	1	N	N	1	*	*,2611,*
contig_929	4909	1	N	N	1	*	*,929,*
contig_2612	4906	1	N	N	1	*	*,2612,*
contig_4010	4903	1	N	N	1	*	*,4010,*
contig_2613	4902	1	N	N	1	*	*,2613,*
contig_2614	4901	1	N	N	1	*	*,2614,*
contig_2615	4898	1	N	N	1	*	*,2615,*
contig_2616	4894	1	N	N	1	*	*,2616,*
contig_488	4892	1	N	N	1	*	*,488,*
contig_2617	4889	1	N	N	1	*	*,2617,*
contig_2618	4887	1	N	N	1	*	*,2618,*
contig_2619	4885	1	N	N	1	*	*,2619,*
contig_2620	4883	1	N	N	1	*	*,2620,*
contig_2621	4882	1	N	N	1	*	*,2621,*
contig_3471	4877	2	N	N	1	*	*,3471,*
contig_4013	4874	1	N	N	1	*	*,4013,*
contig_2622	4869	1	N	N	1	*	*,2622,*
contig_187	4867	1	N	N	1	*	*,187,*
contig_2623	4867	1	N	N	1	*	*,2623,*
contig_674	4864	1	N	N	1	*	*,674,*
contig_2624	4856	1	N	N	1	*	*,2624,*
contig_2625	4844	1	N	N	1	*	*,2625,*
contig_2626	4844	1	N	N	1	*	*,2626,*
contig_2627	4842	1	N	N	1	*	*,2627,*
contig_2628	4841	1	N	N	1	*	*,2628,*
contig_2629	4840	1	N	N	1	*	*,2629,*
contig_2630	4838	1	N	N	1	*	*,2630,*
contig_2631	4838	1	N	N	1	*	*,2631,*
contig_2632	4830	1	N	N	1	*	*,2632,*
contig_2633	4828	1	N	N	1	*	*,2633,*
contig_2634	4827	1	N	N	1	*	*,2634,*
contig_2635	4825	1	N	N	1	*	*,2635,*
contig_2636	4824	1	N	N	1	*	*,2636,*
contig_2637	4823	1	N	N	1	*	*,2637,*
contig_2638	4823	1	N	N	1	*	*,2638,*
contig_2639	4823	1	N	N	1	*	*,2639,*
contig_531	4822	1	N	N	1	*	*,531,*
contig_2640	4818	1	N	N	1	*	*,2640,*
contig_1905	4817	1	N	N	1	*	*,1905,*
contig_4015	4815	1	N	N	1	*	*,4015,*
contig_2641	4808	1	N	N	1	*	*,2641,*
contig_2642	4808	1	N	N	1	*	*,2642,*
contig_2643	4806	1	N	N	1	*	*,2643,*
contig_293	4804	1	N	N	1	*	*,293,*
contig_712	4804	1	N	Y	1	52	*,712,*
contig_2644	4803	1	N	N	1	*	*,2644,*
contig_3422	4798	1	N	N	1	*	*,3422,*
contig_3461	4797	1	N	Y	1	*	3461,*
contig_2072	4794	2	N	N	1	*	*,2072,*
contig_680	4785	1	N	N	1	*	*,680,*
contig_2645	4774	1	N	N	1	*	*,2645,*
contig_3977	4765	1	N	N	1	*	*,3977,*
contig_81	4752	1	N	N	1	*	*,81,*
contig_1231	4750	1	N	N	1	*	*,1231,*
contig_244	4748	1	N	N	1	*	*,244,*
contig_1553	4743	1	N	N	1	*	*,1553,*
contig_2648	4741	1	N	N	1	*	*,2648,*
contig_1654	4739	1	N	N	1	*	*,1654,*
contig_2651	4734	1	N	N	1	*	*,2651,*
contig_2652	4707	1	N	N	1	*	*,2652,*
contig_2653	4704	1	N	N	1	*	*,2653,*
contig_418	4703	1	N	N	1	*	*,418,*
contig_2654	4697	1	N	N	1	*	*,2654,*
contig_2655	4693	1	N	N	1	*	*,2655,*
contig_2656	4692	1	N	N	1	*	*,2656,*
contig_2657	4692	1	N	N	1	*	*,2657,*
contig_2658	4691	1	N	N	1	*	*,2658,*
contig_2659	4690	1	N	N	1	*	*,2659,*
contig_2660	4687	1	N	N	1	*	*,2660,*
contig_2661	4682	1	N	N	1	*	*,2661,*
contig_3993	4677	1	N	N	1	*	*,3993,*
contig_2662	4672	1	N	N	1	*	*,2662,*
contig_2663	4671	1	N	N	1	*	*,2663,*
contig_2664	4668	1	N	N	1	*	*,2664,*
contig_879	4663	1	N	N	1	*	*,879,*
contig_2665	4659	1	N	N	1	*	*,2665,*
contig_163	4653	1	N	N	1	*	*,163,*
contig_2666	4649	1	N	N	1	*	*,2666,*
contig_44	4648	1	N	N	1	*	*,44,*
contig_2667	4644	1	N	N	1	*	*,2667,*
contig_2668	4640	1	N	N	1	*	*,2668,*
contig_895	4637	1	N	N	1	*	*,895,*
contig_2669	4634	1	N	N	1	*	*,2669,*
contig_2670	4634	1	N	N	1	*	*,2670,*
contig_2671	4633	1	N	N	1	*	*,2671,*
contig_183	4631	1	N	N	1	*	*,183,*
contig_2672	4629	1	N	N	1	*	*,2672,*
contig_1048	4617	1	N	N	1	*	*,1048,*
contig_2673	4615	1	N	N	1	*	*,2673,*
contig_2674	4613	1	N	N	1	*	*,2674,*
contig_2675	4613	1	N	N	1	*	*,2675,*
contig_2676	4612	1	N	N	1	*	*,2676,*
contig_2677	4612	1	N	N	1	*	*,2677,*
contig_2678	4608	1	N	N	1	*	*,2678,*
contig_2679	4606	1	N	N	1	*	*,2679,*
contig_2680	4597	1	N	N	1	*	*,2680,*
contig_2681	4596	1	N	N	1	*	*,2681,*
contig_1090	4595	1	N	N	1	*	*,1090,*
contig_2682	4590	1	N	N	1	*	*,2682,*
contig_2683	4587	1	N	N	1	*	*,2683,*
contig_2684	4586	1	N	N	1	*	*,2684,*
contig_3963	4585	1	N	N	1	*	*,3963,*
contig_1529	4581	1	N	N	1	*	*,1529,*
contig_2685	4580	1	N	N	1	*	*,2685,*
contig_2686	4578	1	N	N	1	*	*,2686,*
contig_2687	4575	1	N	N	1	*	*,2687,*
contig_2688	4571	1	N	N	1	*	*,2688,*
contig_3874	4571	1	N	N	1	*	*,3874,*
contig_70	4571	1	N	N	1	*	*,70,*
contig_1130	4563	1	N	N	1	*	*,1130,*
contig_120	4562	1	N	N	1	*	*,120,*
contig_2689	4558	1	N	N	1	*	*,2689,*
contig_2690	4553	1	N	N	1	*	*,2690,*
contig_2691	4552	1	N	N	1	*	*,2691,*
contig_2692	4551	1	N	N	1	*	*,2692,*
contig_2693	4550	1	N	N	1	*	*,2693,*
contig_2694	4546	1	N	N	1	*	*,2694,*
contig_2695	4542	1	N	N	1	*	*,2695,*
contig_2696	4539	1	N	N	1	*	*,2696,*
contig_2697	4537	1	N	N	1	*	*,2697,*
contig_2715	4537	1	N	N	1	*	*,2715,*
contig_1124	4536	1	N	N	1	*	*,1124,*
contig_2698	4535	1	N	N	1	*	*,2698,*
contig_2699	4532	1	N	N	1	*	*,2699,*
contig_2700	4524	1	N	N	1	*	*,2700,*
contig_2701	4518	1	N	N	1	*	*,2701,*
contig_1086	4511	1	N	N	1	*	*,1086,*
contig_2702	4497	1	N	N	1	*	*,2702,*
contig_2703	4495	2	N	N	1	*	*,2703,*
contig_2704	4491	1	N	N	1	*	*,2704,*
contig_2705	4487	1	N	N	1	*	*,2705,*
contig_2706	4486	1	N	N	1	*	*,2706,*
contig_2707	4483	1	N	N	1	*	*,2707,*
contig_2708	4479	1	N	N	1	*	*,2708,*
contig_260	4478	1	N	N	1	*	*,260,*
contig_480	4477	1	N	N	1	*	*,480,*
contig_2712	4473	1	N	N	1	*	*,2712,*
contig_298	4471	1	N	N	1	*	*,298,*
contig_2713	4468	1	N	N	1	*	*,2713,*
contig_2714	4466	1	N	N	1	*	*,2714,*
contig_2716	4450	1	N	N	1	*	*,2716,*
contig_2717	4444	1	N	N	1	*	*,2717,*
contig_2719	4439	1	N	N	1	*	*,2719,*
contig_2720	4438	1	N	N	1	*	*,2720,*
contig_1573	4435	1	N	N	1	*	*,1573,*
contig_180	4435	1	N	N	1	*	*,180,*
contig_2721	4435	1	N	N	1	*	*,2721,*
contig_777	4435	1	N	N	1	*	*,777,*
contig_2722	4427	1	N	N	1	*	*,2722,*
contig_2723	4426	1	N	N	1	*	*,2723,*
contig_2724	4426	1	N	N	1	*	*,2724,*
contig_2725	4424	1	N	N	1	*	*,2725,*
contig_2726	4419	1	N	N	1	*	*,2726,*
contig_2727	4417	1	N	N	1	*	*,2727,*
contig_740	4416	1	N	N	1	*	*,740,*
contig_2728	4415	1	N	N	1	*	*,2728,*
contig_2729	4413	1	N	N	1	*	*,2729,*
contig_2730	4410	1	N	N	1	*	*,2730,*
contig_715	4409	1	N	N	1	*	*,715,*
contig_2007	4408	1	N	N	1	*	*,2007,*
contig_2731	4408	1	N	N	1	*	*,2731,*
contig_2732	4403	1	N	N	1	*	*,2732,*
contig_2733	4401	1	N	N	1	*	*,2733,*
contig_2734	4400	1	N	N	1	*	*,2734,*
contig_2735	4395	1	N	N	1	*	*,2735,*
contig_2736	4392	1	N	N	1	*	*,2736,*
contig_2737	4391	1	N	N	1	*	*,2737,*
contig_2738	4384	1	N	N	1	*	*,2738,*
contig_2739	4380	1	N	N	1	*	*,2739,*
contig_2740	4376	1	N	N	1	*	*,2740,*
contig_2741	4376	1	N	N	1	*	*,2741,*
contig_3996	4371	8	Y	Y	6	*	3996
contig_469	4361	1	N	N	1	*	*,469,*
contig_2742	4359	1	N	N	1	*	*,2742,*
contig_376	4358	1	N	N	1	*	*,376,*
contig_766	4355	2	N	Y	1	*	766
contig_2743	4352	1	N	N	1	*	*,2743,*
contig_2744	4343	1	N	N	1	*	*,2744,*
contig_2745	4342	1	N	N	1	*	*,2745,*
contig_2746	4342	1	N	N	1	*	*,2746,*
contig_2747	4339	1	N	N	1	*	*,2747,*
contig_2748	4338	1	N	N	1	*	*,2748,*
contig_2749	4335	1	N	N	1	*	*,2749,*
contig_2750	4334	1	N	N	1	*	*,2750,*
contig_2751	4334	1	N	N	1	*	*,2751,*
contig_2752	4332	1	N	N	1	*	*,2752,*
contig_2753	4332	1	N	N	1	*	*,2753,*
contig_2754	4332	1	N	N	1	*	*,2754,*
contig_2755	4331	1	N	N	1	*	*,2755,*
contig_2756	4323	1	N	N	1	*	*,2756,*
contig_2757	4317	1	N	N	1	*	*,2757,*
contig_2758	4316	1	N	N	1	*	*,2758,*
contig_2759	4307	1	N	N	1	*	*,2759,*
contig_404	4307	1	N	N	1	*	*,404,*
contig_2760	4306	1	N	N	1	*	*,2760,*
contig_2761	4305	1	N	N	1	*	*,2761,*
contig_2763	4304	1	N	N	1	*	*,2763,*
contig_2764	4304	1	N	N	1	*	*,2764,*
contig_2765	4303	1	N	N	1	*	*,2765,*
contig_2766	4300	1	N	N	1	*	*,2766,*
contig_2767	4296	1	N	N	1	*	*,2767,*
contig_2768	4295	1	N	N	1	*	*,2768,*
contig_1259	4292	1	N	N	1	*	*,1259,*
contig_2769	4292	1	N	N	1	*	*,2769,*
contig_2770	4287	1	N	N	1	*	*,2770,*
contig_914	4283	1	N	N	1	*	*,914,*
contig_2771	4281	1	N	N	1	*	*,2771,*
contig_2772	4281	1	N	N	1	*	*,2772,*
contig_2773	4275	1	N	N	1	*	*,2773,*
contig_2774	4275	1	N	N	1	*	*,2774,*
contig_2775	4274	1	N	N	1	*	*,2775,*
contig_2779	4271	1	N	N	1	*	*,2779,*
contig_2776	4266	1	N	N	1	*	*,2776,*
contig_2326	4265	1	N	N	1	*	*,2326,*
contig_2777	4264	1	N	N	1	*	*,2777,*
contig_2778	4263	1	N	N	1	*	*,2778,*
contig_1291	4247	1	N	N	1	*	*,1291,*
contig_2780	4245	1	N	N	1	*	*,2780,*
contig_2781	4239	1	N	N	1	*	*,2781,*
contig_2782	4238	1	N	N	1	*	*,2782,*
contig_2783	4238	1	N	N	1	*	*,2783,*
contig_4001	4238	1	N	N	1	*	*,4001,*
contig_2784	4236	1	N	N	1	*	*,2784,*
contig_736	4235	1	N	N	1	*	*,736,*
contig_2785	4232	1	N	N	1	*	*,2785,*
contig_2786	4225	1	N	N	1	*	*,2786,*
contig_3979	4221	1	N	N	1	*	*,3979,*
contig_2787	4220	1	N	N	1	*	*,2787,*
contig_2788	4219	1	N	N	1	*	*,2788,*
contig_2789	4218	1	N	N	1	*	*,2789,*
contig_2790	4211	1	N	N	1	*	*,2790,*
contig_3820	4211	1	N	N	1	*	*,3820,*
contig_2791	4207	1	N	N	1	*	*,2791,*
contig_2792	4201	1	N	N	1	*	*,2792,*
contig_110	4199	1	N	N	1	*	*,110,*
contig_2793	4195	1	N	N	1	*	*,2793,*
contig_1429	4193	1	N	N	1	*	*,1429,*
contig_2794	4190	1	N	N	1	*	*,2794,*
contig_2795	4187	1	N	N	1	*	*,2795,*
contig_2796	4187	1	N	N	1	*	*,2796,*
contig_695	4187	1	N	N	1	*	*,695,*
contig_2797	4182	1	N	N	1	*	*,2797,*
contig_792	4180	1	N	N	1	*	*,792,*
contig_2798	4178	1	N	N	1	*	*,2798,*
contig_1741	4170	1	N	N	1	*	*,1741,*
contig_2799	4169	1	N	N	1	*	*,2799,*
contig_2800	4169	1	N	N	1	*	*,2800,*
contig_2801	4162	1	N	N	1	*	*,2801,*
contig_2802	4159	1	N	N	1	*	*,2802,*
contig_2803	4157	1	N	N	1	*	*,2803,*
contig_2804	4157	1	N	N	1	*	*,2804,*
contig_436	4156	1	N	N	1	*	*,436,*
contig_92	4153	1	N	N	1	*	*,92,*
contig_2805	4152	1	N	N	1	*	*,2805,*
contig_2806	4145	1	N	N	1	*	*,2806,*
contig_2807	4141	1	N	N	1	*	*,2807,*
contig_2808	4141	1	N	N	1	*	*,2808,*
contig_2809	4136	1	N	N	1	*	*,2809,*
contig_2810	4135	1	N	N	1	*	*,2810,*
contig_2811	4133	1	N	N	1	*	*,2811,*
contig_2812	4125	1	N	N	1	*	*,2812,*
contig_2813	4124	1	N	N	1	*	*,2813,*
contig_2814	4124	1	N	N	1	*	*,2814,*
contig_2816	4118	1	N	N	1	*	*,2816,*
contig_2817	4116	1	N	N	1	*	*,2817,*
contig_195	4112	1	N	N	1	*	*,195,*
contig_2818	4110	1	N	N	1	*	*,2818,*
contig_2819	4104	1	N	N	1	*	*,2819,*
contig_2820	4102	1	N	N	1	*	*,2820,*
contig_2821	4098	1	N	N	1	*	*,2821,*
contig_2822	4093	1	N	N	1	*	*,2822,*
contig_2823	4089	1	N	N	1	*	*,2823,*
contig_810	4080	1	N	N	1	*	*,810,*
contig_2824	4078	1	N	N	1	*	*,2824,*
contig_2825	4077	1	N	N	1	*	*,2825,*
contig_602	4072	1	N	N	1	*	*,602,*
contig_2826	4070	1	N	N	1	*	*,2826,*
contig_2827	4070	1	N	N	1	*	*,2827,*
contig_900	4063	1	N	N	1	*	*,900,*
contig_2828	4062	1	N	N	1	*	*,2828,*
contig_2829	4061	1	N	N	1	*	*,2829,*
contig_2830	4061	1	N	N	1	*	*,2830,*
contig_2831	4060	1	N	N	1	*	*,2831,*
contig_2596	4057	2	N	N	1	*	*,2596,*
contig_2832	4056	1	N	N	1	*	*,2832,*
contig_2833	4055	1	N	N	1	*	*,2833,*
contig_2834	4055	1	N	N	1	*	*,2834,*
contig_2835	4054	1	N	N	1	*	*,2835,*
contig_2836	4049	1	N	N	1	*	*,2836,*
contig_863	4049	1	N	N	1	*	*,863,*
contig_2843	4045	1	N	N	1	*	*,2843,*
contig_37	4042	2	N	N	1	*	*,37,*
contig_2837	4039	1	N	N	1	*	*,2837,*
contig_2838	4039	1	N	N	1	*	*,2838,*
contig_2839	4038	1	N	N	1	*	*,2839,*
contig_2840	4036	1	N	N	1	*	*,2840,*
contig_2841	4035	1	N	N	1	*	*,2841,*
contig_2842	4033	1	N	N	1	*	*,2842,*
contig_2844	4027	1	N	N	1	*	*,2844,*
contig_2845	4026	1	N	N	1	*	*,2845,*
contig_2846	4024	1	N	N	1	*	*,2846,*
contig_276	4019	1	N	N	1	*	*,276,*
contig_340	4019	1	N	N	1	*	*,340,*
contig_2847	4014	1	N	N	1	*	*,2847,*
contig_2848	4013	1	N	N	1	*	*,2848,*
contig_2849	4012	1	N	N	1	*	*,2849,*
contig_2850	4011	1	N	N	1	*	*,2850,*
contig_2851	4010	1	N	N	1	*	*,2851,*
contig_2852	4009	1	N	N	1	*	*,2852,*
contig_2558	4006	2	N	N	1	*	*,2558,*
contig_2853	4006	1	N	N	1	*	*,2853,*
contig_2854	4004	1	N	N	1	*	*,2854,*
contig_2855	4000	1	N	N	1	*	*,2855,*
contig_2856	3988	1	N	N	1	*	*,2856,*
contig_179	3987	2	N	N	1	*	*,179,*
contig_1085	3986	1	N	N	1	*	*,1085,*
contig_2857	3981	1	N	N	1	*	*,2857,*
contig_2149	3977	1	N	N	1	*	*,2149,*
contig_2858	3977	1	N	N	1	*	*,2858,*
contig_2859	3975	1	N	N	1	*	*,2859,*
contig_2860	3974	1	N	N	1	*	*,2860,*
contig_2861	3972	1	N	N	1	*	*,2861,*
contig_427	3972	1	N	N	1	*	*,427,*
contig_2862	3970	1	N	N	1	*	*,2862,*
contig_3385	3970	1	N	N	1	*	*,3385,*
contig_2863	3964	1	N	N	1	*	*,2863,*
contig_2864	3963	1	N	N	1	*	*,2864,*
contig_3980	3963	1	N	N	1	*	*,3980,*
contig_2865	3962	1	N	N	1	*	*,2865,*
contig_1217	3961	1	N	N	1	*	*,1217,*
contig_2866	3961	1	N	N	1	*	*,2866,*
contig_1351	3956	2	N	N	1	*	*,1351,*
contig_2867	3956	1	N	N	1	*	*,2867,*
contig_2868	3955	1	N	N	1	*	*,2868,*
contig_2869	3950	1	N	N	1	*	*,2869,*
contig_2870	3950	1	N	N	1	*	*,2870,*
contig_2871	3949	1	N	N	1	*	*,2871,*
contig_2872	3946	1	N	N	1	*	*,2872,*
contig_2873	3946	1	N	N	1	*	*,2873,*
contig_1352	3939	3	N	N	2	*	*,1352,*
contig_4005	3937	1	N	N	1	*	*,4005,*
contig_1252	3936	2	N	Y	1	70	*,1252,*
contig_2874	3935	1	N	N	1	*	*,2874,*
contig_2875	3933	1	N	N	1	*	*,2875,*
contig_2876	3933	1	N	N	1	*	*,2876,*
contig_2877	3931	1	N	N	1	*	*,2877,*
contig_1480	3930	1	N	N	1	*	*,1480,*
contig_2878	3928	1	N	N	1	*	*,2878,*
contig_2879	3920	1	N	N	1	*	*,2879,*
contig_2880	3918	1	N	N	1	*	*,2880,*
contig_2881	3913	1	N	N	1	*	*,2881,*
contig_2882	3913	1	N	N	1	*	*,2882,*
contig_2883	3911	1	N	N	1	*	*,2883,*
contig_4008	3911	1	Y	Y	1	*	4008
contig_2884	3909	1	N	N	1	*	*,2884,*
contig_1219	3905	1	N	N	1	*	*,1219,*
contig_2885	3892	1	N	N	1	*	*,2885,*
contig_2886	3888	1	N	N	1	*	*,2886,*
contig_3995	3888	1	N	N	1	*	*,3995,*
contig_2887	3886	1	N	N	1	*	*,2887,*
contig_2888	3885	1	N	N	1	*	*,2888,*
contig_2889	3878	1	N	N	1	*	*,2889,*
contig_1200	3877	1	N	N	1	*	*,1200,*
contig_2890	3877	1	N	N	1	*	*,2890,*
contig_2068	3876	1	N	N	1	*	*,2068,*
contig_2891	3870	1	N	N	1	*	*,2891,*
contig_2892	3867	1	N	N	1	*	*,2892,*
contig_2893	3861	1	N	N	1	*	*,2893,*
contig_2894	3859	1	N	N	1	*	*,2894,*
contig_2895	3856	1	N	N	1	*	*,2895,*
contig_194	3855	1	N	N	1	*	*,194,*
contig_2896	3853	1	N	N	1	*	*,2896,*
contig_2897	3851	1	N	N	1	*	*,2897,*
contig_2898	3845	1	N	N	1	*	*,2898,*
contig_2899	3843	1	N	N	1	*	*,2899,*
contig_2900	3842	1	N	N	1	*	*,2900,*
contig_901	3839	1	N	N	1	*	*,901,*
contig_266	3827	1	N	N	1	*	*,266,*
contig_2901	3827	1	N	N	1	*	*,2901,*
contig_3911	3820	2	N	N	1	*	*,3911,*
contig_3852	3819	1	N	N	1	*	*,3852,*
contig_3997	3819	1	N	N	1	*	*,3997,*
contig_2902	3801	1	N	N	1	*	*,2902,*
contig_1721	3797	1	N	N	1	*	*,1721,*
contig_2903	3795	1	N	N	1	*	*,2903,*
contig_922	3789	1	N	N	1	*	*,922,*
contig_2904	3788	1	N	N	1	*	*,2904,*
contig_2905	3785	1	N	N	1	*	*,2905,*
contig_45	3785	1	N	N	1	*	*,45,*
contig_737	3783	1	N	N	1	*	*,737,*
contig_2906	3777	1	N	N	1	*	*,2906,*
contig_2907	3776	1	N	N	1	*	*,2907,*
contig_78	3775	1	N	N	1	*	*,78,*
contig_2908	3770	1	N	N	1	*	*,2908,*
contig_2909	3765	1	N	N	1	*	*,2909,*
contig_2910	3761	1	N	N	1	*	*,2910,*
contig_2911	3760	1	N	N	1	*	*,2911,*
contig_2912	3758	1	N	N	1	*	*,2912,*
contig_1649	3756	1	N	N	1	*	*,1649,*
contig_2913	3751	1	N	N	1	*	*,2913,*
contig_2914	3743	1	N	N	1	*	*,2914,*
contig_2915	3741	1	N	N	1	*	*,2915,*
contig_2916	3737	1	N	N	1	*	*,2916,*
contig_2917	3737	1	N	N	1	*	*,2917,*
contig_2918	3734	1	N	N	1	*	*,2918,*
contig_2919	3728	1	N	N	1	*	*,2919,*
contig_716	3728	1	N	N	1	*	*,716,*
contig_2920	3727	1	N	N	1	*	*,2920,*
contig_2921	3725	1	N	N	1	*	*,2921,*
contig_54	3721	1	N	N	1	*	*,54,*
contig_2922	3719	1	N	N	1	*	*,2922,*
contig_2923	3718	1	N	N	1	*	*,2923,*
contig_2924	3716	1	N	N	1	*	*,2924,*
contig_3429	3715	1	N	N	1	*	*,3429,*
contig_2925	3713	1	N	N	1	*	*,2925,*
contig_2926	3712	1	N	N	1	*	*,2926,*
contig_2927	3710	1	N	N	1	*	*,2927,*
contig_2928	3706	1	N	N	1	*	*,2928,*
contig_612	3705	1	N	N	1	*	*,612,*
contig_310	3702	1	N	N	1	*	*,310,*
contig_2929	3694	1	N	N	1	*	*,2929,*
contig_2930	3679	1	N	N	1	*	*,2930,*
contig_2931	3675	1	N	N	1	*	*,2931,*
contig_2932	3673	1	N	N	1	*	*,2932,*
contig_1527	3663	1	N	N	1	*	*,1527,*
contig_2933	3661	1	N	N	1	*	*,2933,*
contig_3991	3661	1	N	N	1	*	*,3991,*
contig_3713	3657	1	N	N	1	*	*,3713,*
contig_2934	3655	1	N	N	1	*	*,2934,*
contig_2935	3651	1	N	N	1	*	*,2935,*
contig_2936	3651	1	N	N	1	*	*,2936,*
contig_2937	3650	1	N	N	1	*	*,2937,*
contig_2938	3650	1	N	N	1	*	*,2938,*
contig_2939	3649	1	N	N	1	*	*,2939,*
contig_2940	3644	1	N	N	1	*	*,2940,*
contig_2941	3644	1	N	N	1	*	*,2941,*
contig_2942	3642	1	N	N	1	*	*,2942,*
contig_2943	3636	1	N	N	1	*	*,2943,*
contig_47	3636	1	N	N	1	*	*,47,*
contig_2944	3631	1	N	N	1	*	*,2944,*
contig_2945	3627	1	N	N	1	*	*,2945,*
contig_1211	3625	1	N	Y	1	74	*,1211,*
contig_2946	3625	1	N	N	1	*	*,2946,*
contig_1802	3624	1	N	N	1	*	*,1802,*
contig_2947	3621	1	N	N	1	*	*,2947,*
contig_616	3619	1	N	Y	1	50	*,616,*
contig_1495	3617	1	N	N	1	*	*,1495,*
contig_2948	3612	1	N	N	1	*	*,2948,*
contig_2949	3611	1	N	N	1	*	*,2949,*
contig_2950	3610	1	N	N	1	*	*,2950,*
contig_2951	3597	1	N	N	1	*	*,2951,*
contig_2952	3597	1	N	N	1	*	*,2952,*
contig_2953	3596	1	N	N	1	*	*,2953,*
contig_2954	3596	1	N	N	1	*	*,2954,*
contig_2955	3592	1	N	N	1	*	*,2955,*
contig_2956	3590	1	N	N	1	*	*,2956,*
contig_1198	3589	1	N	N	1	*	*,1198,*
contig_2957	3587	1	N	N	1	*	*,2957,*
contig_2958	3585	1	N	N	1	*	*,2958,*
contig_2959	3585	1	N	N	1	*	*,2959,*
contig_978	3583	1	N	N	1	*	*,978,*
contig_2960	3573	1	N	N	1	*	*,2960,*
contig_4012	3573	1	N	N	1	*	*,4012,*
contig_824	3571	1	N	N	1	*	*,824,*
contig_2961	3567	1	N	N	1	*	*,2961,*
contig_2962	3566	1	N	N	1	*	*,2962,*
contig_2963	3564	1	N	N	1	*	*,2963,*
contig_2964	3562	1	N	N	1	*	*,2964,*
contig_2969	3562	1	N	N	1	*	*,2969,*
contig_3859	3562	1	N	N	1	*	*,3859,*
contig_3742	3561	1	N	N	1	*	*,3742,*
contig_2965	3558	1	N	N	1	*	*,2965,*
contig_2967	3550	1	N	N	1	*	*,2967,*
contig_2966	3549	1	N	N	1	*	*,2966,*
contig_2968	3547	1	N	N	1	*	*,2968,*
contig_571	3545	1	N	N	1	*	*,571,*
contig_1180	3534	1	N	N	1	*	*,1180,*
contig_2970	3534	1	N	N	1	*	*,2970,*
contig_4011	3527	1	N	N	1	*	*,4011,*
contig_2971	3526	1	N	N	1	*	*,2971,*
contig_347	3523	1	N	N	1	*	*,347,*
contig_2972	3522	1	N	N	1	*	*,2972,*
contig_2973	3519	1	N	N	1	*	*,2973,*
contig_2066	3518	1	N	N	1	*	*,2066,*
contig_2974	3517	1	N	N	1	*	*,2974,*
contig_3387	3515	1	N	N	1	*	*,3387,*
contig_2439	3514	1	N	N	1	*	*,2439,*
contig_2975	3514	1	N	N	1	*	*,2975,*
contig_2976	3514	1	N	N	1	*	*,2976,*
contig_2977	3503	1	N	N	1	*	*,2977,*
contig_204	3488	1	N	N	1	*	*,204,*
contig_2978	3487	1	N	N	1	*	*,2978,*
contig_1012	3485	1	N	N	1	*	*,1012,*
contig_2979	3484	1	N	N	1	*	*,2979,*
contig_2980	3482	1	N	N	1	*	*,2980,*
contig_2981	3482	1	N	N	1	*	*,2981,*
contig_210	3480	1	N	N	1	*	*,210,*
contig_2982	3475	1	N	N	1	*	*,2982,*
contig_2983	3462	1	N	N	1	*	*,2983,*
contig_671	3461	1	N	N	1	*	*,671,*
contig_793	3461	1	N	N	1	*	*,793,*
contig_3432	3460	1	N	N	1	*	*,3432,*
contig_2984	3451	1	N	N	1	*	*,2984,*
contig_2985	3442	1	N	N	1	*	*,2985,*
contig_2986	3427	1	N	N	1	*	*,2986,*
contig_2987	3418	1	N	N	1	*	*,2987,*
contig_2988	3412	1	N	N	1	*	*,2988,*
contig_1206	3405	1	N	N	1	*	*,1206,*
contig_3628	3404	1	N	N	1	*	*,3628,*
contig_2991	3401	1	N	N	1	*	*,2991,*
contig_1003	3397	1	N	N	1	*	*,1003,*
