#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_3043	3193	1	N	N	1	both	*	3043
contig_3044	3187	1	N	N	1	both	*	3044
contig_3045	3185	1	N	N	1	both	*	3045
contig_3046	3185	1	N	N	1	both	*	3046
contig_3047	3178	1	N	N	1	both	*	3047
contig_3048	3178	1	N	N	1	both	*	3048
contig_3049	3176	1	N	N	1	both	*	3049
contig_3050	3172	1	N	N	1	both	*	3050
contig_3051	3172	1	N	N	1	both	*	3051
contig_3052	3170	1	N	N	1	both	*	3052
contig_3053	3168	1	N	N	1	both	*	3053
contig_3054	3167	1	N	N	1	both	*	3054
contig_3055	3162	1	N	N	1	both	*	3055
contig_3056	3162	1	N	N	1	both	*	3056
contig_3057	3157	1	N	N	1	both	*	3057
contig_3058	3156	1	N	N	1	both	*	3058
contig_3059	3155	1	N	N	1	both	*	3059
contig_3060	3155	1	N	N	1	both	*	3060
contig_3061	3152	1	N	N	1	both	*	3061
contig_3062	3143	1	N	N	1	both	*	3062
contig_3063	3141	1	N	N	1	both	*	3063
contig_3064	3139	1	N	N	1	both	*	3064
contig_3065	3137	1	N	N	1	both	*	3065
contig_3066	3136	1	N	N	1	both	*	3066
contig_3067	3135	1	N	N	1	both	*	3067
contig_3068	3134	1	N	N	1	both	*	3068
contig_3069	3129	1	N	N	1	both	*	3069
contig_3070	3128	1	N	N	1	both	*	3070
contig_3071	3125	1	N	N	1	both	*	3071
contig_3072	3125	1	N	N	1	both	*	3072
contig_3073	3123	1	N	N	1	both	*	3073
contig_3074	3122	1	N	N	1	both	*	3074
contig_3075	3114	1	N	N	1	both	*	3075
contig_3076	3114	1	N	N	1	both	*	3076
contig_3077	3106	2	N	N	2	both	*	3077
contig_3078	3104	1	N	N	1	both	*	3078
contig_3079	3100	1	N	N	1	both	*	3079
contig_3080	3099	1	N	N	1	both	*	3080
contig_3081	3094	1	N	N	1	both	*	3081
contig_3082	3092	1	N	N	1	both	*	3082
contig_3083	3091	1	N	N	1	both	*	3083
contig_3084	3088	1	N	N	1	both	*	3084
contig_3085	3088	1	N	N	1	both	*	3085
contig_3086	3084	1	N	N	1	both	*	3086
contig_3087	3082	1	N	N	1	both	*	3087
contig_3088	3080	1	N	N	1	both	*	3088
contig_3089	3071	1	N	N	1	both	*	3089
contig_3090	3067	1	N	N	1	both	*	3090
contig_3091	3063	1	N	N	1	both	*	3091
contig_3092	3061	1	N	N	1	both	*	3092
contig_3093	3058	1	N	N	1	both	*	3093
contig_3094	3058	1	N	N	1	both	*	3094
contig_3095	3052	1	N	N	1	both	*	3095
contig_3096	3047	1	N	N	1	both	*	3096
contig_3097	3046	1	N	N	1	both	*	3097
contig_3098	3045	1	N	N	1	both	*	3098
contig_3099	3044	1	N	N	1	both	*	3099
contig_3100	3043	1	N	N	1	both	*	3100
contig_3101	3040	1	N	N	1	both	*	3101
contig_3102	3034	1	N	N	1	both	*	3102
contig_3103	3032	1	N	N	1	both	*	3103
contig_3104	3030	1	N	N	1	both	*	3104
contig_3105	3029	1	N	N	1	both	*	3105
contig_3106	3025	1	N	N	1	both	*	3106
contig_3107	3018	1	N	N	1	both	*	3107
contig_3108	3015	1	N	N	1	both	*	3108
contig_3109	3006	1	N	N	1	both	*	3109
contig_3110	3001	1	N	N	1	both	*	3110
contig_3111	3001	1	N	N	1	both	*	3111
contig_3112	2997	1	N	N	1	both	*	3112
contig_3113	2992	1	N	N	1	both	*	3113
contig_3114	2989	1	N	N	1	both	*	3114
contig_3115	2985	1	N	N	1	both	*	3115
contig_3116	2982	1	N	N	1	both	*	3116
contig_3117	2981	1	N	N	1	both	*	3117
contig_3118	2976	1	N	N	1	both	*	3118
contig_3119	2976	1	N	N	1	both	*	3119
contig_3120	2974	1	N	N	1	both	*	3120
contig_3121	2972	1	N	N	1	both	*	3121
contig_3122	2970	1	N	N	1	both	*	3122
contig_3123	2964	1	N	N	1	both	*	3123
contig_3124	2960	1	N	N	1	both	*	3124
contig_3125	2951	1	N	N	1	both	*	3125
contig_3126	2948	1	N	N	1	both	*	3126
contig_3127	2948	1	N	N	1	both	*	3127
contig_3128	2948	1	N	N	1	both	*	3128
contig_3129	2946	1	N	N	1	both	*	3129
contig_3130	2939	1	N	N	1	both	*	3130
contig_3131	2935	1	N	N	1	both	*	3131
contig_3132	2924	1	N	N	1	both	*	3132
contig_3133	2921	1	N	N	1	both	*	3133
contig_3134	2912	1	N	N	1	both	*	3134
contig_3135	2905	1	N	N	1	both	*	3135
contig_3136	2899	1	N	N	1	both	*	3136
contig_3137	2898	1	N	N	1	both	*	3137
contig_3138	2896	1	N	N	1	both	*	3138
contig_3139	2890	1	N	N	1	both	*	3139
contig_3140	2889	1	N	N	1	both	*	3140
contig_3141	2888	1	N	N	1	both	*	3141
contig_3142	2887	1	N	N	1	both	*	3142
contig_3143	2878	1	N	N	1	both	*	3143
contig_3144	2878	1	N	N	1	both	*	3144
contig_3145	2872	1	N	N	1	both	*	3145
contig_3146	2868	1	N	N	1	both	*	3146
contig_3147	2866	1	N	N	1	both	*	3147
contig_3148	2864	1	N	N	1	both	*	3148
contig_3149	2861	1	N	N	1	both	*	3149
contig_3150	2860	1	N	N	1	both	*	3150
contig_3151	2858	1	N	N	1	both	*	3151
contig_3152	2855	1	N	N	1	both	*	3152
contig_3153	2850	1	N	N	1	both	*	3153
contig_3154	2843	1	N	N	1	both	*	3154
contig_3155	2834	1	N	N	1	both	*	3155
contig_3156	2828	1	N	N	1	both	*	3156
contig_3157	2827	1	N	N	1	both	*	3157
contig_3158	2820	1	N	N	1	both	*	3158
contig_3159	2817	1	N	N	1	both	*	3159
contig_3160	2817	1	N	N	1	both	*	3160
contig_3161	2130	2	N	N	2	both	*	3161
contig_3162	2809	1	N	N	1	both	*	3162
contig_3163	2807	1	N	N	1	both	*	3163
contig_3164	2793	1	N	N	1	both	*	3164
contig_3165	2792	1	N	N	1	both	*	3165
contig_3166	2026	2	N	N	2	both	*	3166
contig_3167	2787	1	N	N	1	both	*	3167
contig_3168	2783	1	N	N	1	both	*	3168
contig_3169	2783	1	N	N	1	both	*	3169
contig_3170	2774	1	N	N	1	both	*	3170
contig_3171	2774	1	N	N	1	both	*	3171
contig_3172	2773	1	N	N	1	both	*	3172
contig_3173	2771	1	N	N	1	both	*	3173
contig_3174	2770	1	N	N	1	both	*	3174
contig_3175	2759	1	N	N	1	both	*	3175
contig_3176	2757	1	N	N	1	both	*	3176
contig_3177	2750	1	N	N	1	both	*	3177
contig_3178	2740	1	N	N	1	both	*	3178
contig_3179	2739	1	N	N	1	both	*	3179
contig_3180	2738	1	N	N	1	both	*	3180
contig_3181	2729	1	N	N	1	both	*	3181
contig_3182	2724	1	N	N	1	both	*	3182
contig_3183	2721	1	N	N	1	both	*	3183
contig_3184	1730	2	N	N	2	both	*	3184
contig_3185	2711	1	N	N	1	both	*	3185
contig_3186	2702	1	N	N	1	both	*	3186
contig_3187	2701	1	N	N	1	both	*	3187
contig_3188	2687	1	N	N	1	both	*	3188
contig_3189	2684	1	N	N	1	both	*	3189
contig_3190	2676	1	N	N	1	both	*	3190
contig_3191	2675	1	N	N	1	both	*	3191
contig_3192	2675	1	N	N	1	both	*	3192
contig_3193	2672	1	N	N	1	both	*	3193
contig_3194	2658	1	N	N	1	both	*	3194
contig_3195	2658	1	N	N	1	both	*	3195
contig_3196	2654	1	N	N	1	both	*	3196
contig_3197	2651	1	N	N	1	both	*	3197
contig_3198	2647	1	N	N	1	both	*	3198
contig_3199	2644	1	N	N	1	both	*	3199
contig_3200	2638	2	N	N	2	both	*	3200
contig_3201	2634	1	N	N	1	both	*	3201
contig_3202	2633	1	N	N	1	both	*	3202
contig_3203	2632	1	N	N	1	both	*	3203
contig_3204	2627	1	N	N	1	both	*	3204
contig_3205	2625	1	N	N	1	both	*	3205
contig_3206	2623	1	N	N	1	both	*	3206
contig_3207	2623	1	N	N	1	both	*	3207
contig_3208	2617	1	N	N	1	both	*	3208
contig_3209	2614	1	N	N	1	both	*	3209
contig_3210	2614	1	N	N	1	both	*	3210
contig_3211	2610	1	N	N	1	both	*	3211
contig_3212	2609	1	N	N	1	both	*	3212
contig_3213	2607	1	N	N	1	both	*	3213
contig_3214	2604	1	N	N	1	both	*	3214
contig_3215	2597	1	N	N	1	both	*	3215
contig_3216	2592	1	N	N	1	both	*	3216
contig_3217	2588	1	N	N	1	both	*	3217
contig_3218	2588	1	N	N	1	both	*	3218
contig_3219	2588	1	N	N	1	both	*	3219
contig_3220	2587	1	N	N	1	both	*	3220
contig_3221	2582	1	N	N	1	both	*	3221
contig_3222	2577	1	N	N	1	both	*	3222
contig_3223	2574	1	N	N	1	both	*	3223
contig_3224	2574	1	N	N	1	both	*	3224
contig_3225	2573	1	N	N	1	both	*	3225
contig_3226	2566	1	N	N	1	both	*	3226
contig_3227	2554	1	N	N	1	both	*	3227
contig_3228	2554	1	N	N	1	both	*	3228
contig_3229	2553	1	N	N	1	both	*	3229
contig_3230	2550	1	N	N	1	both	*	3230
contig_3231	2549	1	N	N	1	both	*	3231
contig_3232	2548	1	N	N	1	both	*	3232
contig_3233	2542	1	N	N	1	both	*	3233
contig_3234	2540	1	N	N	1	both	*	3234
contig_3235	2536	1	N	N	1	both	*	3235
contig_3236	2532	1	N	N	1	both	*	3236
contig_3237	2531	1	N	N	1	both	*	3237
contig_3238	2522	1	N	N	1	both	*	3238
contig_3239	2519	1	N	N	1	both	*	3239
contig_3240	2512	1	N	N	1	both	*	3240
contig_3241	2511	1	N	N	1	both	*	3241
contig_3242	2508	1	N	N	1	both	*	3242
contig_3243	2506	1	N	N	1	both	*	3243
contig_3244	2504	1	N	N	1	both	*	3244
contig_3245	2500	1	N	N	1	both	*	3245
contig_3246	2498	1	N	N	1	both	*	3246
contig_3247	2498	1	N	N	1	both	*	3247
contig_3248	2495	1	N	N	1	both	*	3248
contig_3249	2495	1	N	N	1	both	*	3249
contig_3250	2494	1	N	N	1	both	*	3250
contig_3251	2489	1	N	N	1	both	*	3251
contig_3252	2488	1	N	N	1	both	*	3252
contig_3253	2485	1	N	N	1	both	*	3253
contig_3254	2482	1	N	N	1	both	*	3254
contig_3255	2480	1	N	N	1	both	*	3255
contig_3256	2476	1	N	N	1	both	*	3256
contig_3257	2475	1	N	N	1	both	*	3257
contig_3258	2473	1	N	N	1	both	*	3258
contig_3259	2473	1	N	N	1	both	*	3259
contig_3260	2471	1	N	N	1	both	*	3260
contig_3261	2467	1	N	N	1	both	*	3261
contig_3262	2465	1	N	N	1	both	*	3262
contig_3263	2464	1	N	N	1	both	*	3263
contig_3264	2460	1	N	N	1	both	*	3264
contig_3265	2454	1	N	N	1	both	*	3265
contig_3266	2446	1	N	N	1	both	*	3266
contig_3267	2446	1	N	N	1	both	*	3267
contig_3268	2444	1	N	N	1	both	*	3268
contig_3269	2443	1	N	N	1	both	*	3269
contig_3270	2439	1	N	N	1	both	*	3270
contig_3271	2437	1	N	N	1	both	*	3271
contig_3272	2432	1	N	N	1	both	*	3272
contig_3273	2432	1	N	N	1	both	*	3273
contig_3274	2098	2	N	N	2	both	*	3274
contig_3275	2427	1	N	N	1	both	*	3275
contig_3276	2426	1	N	N	1	both	*	3276
contig_3277	2419	1	N	N	1	both	*	3277
contig_3278	2418	1	N	N	1	both	*	3278
contig_3279	2417	1	N	N	1	both	*	3279
contig_3280	2417	1	N	N	1	both	*	3280
contig_3281	2415	1	N	N	1	both	*	3281
contig_3282	2405	1	N	N	1	both	*	3282
contig_3283	2400	1	N	N	1	both	*	3283
contig_3284	2398	1	N	N	1	both	*	3284
contig_3285	2396	1	N	N	1	both	*	3285
contig_3286	2395	1	N	N	1	both	*	3286
contig_3287	2393	1	N	N	1	both	*	3287
contig_3288	2388	1	N	N	1	both	*	3288
contig_3289	2383	1	N	N	1	both	*	3289
contig_3290	2376	1	N	N	1	both	*	3290
contig_3291	2371	1	N	N	1	both	*	3291
contig_3292	2369	1	N	N	1	both	*	3292
contig_3293	2369	1	N	N	1	both	*	3293
contig_3294	2368	1	N	N	1	both	*	3294
contig_3295	2359	1	N	N	1	both	*	3295
contig_3296	2343	1	N	N	1	both	*	3296
contig_3297	2341	1	N	N	1	both	*	3297
contig_3298	2338	1	N	N	1	both	*	3298
contig_3299	2331	1	N	N	1	both	*	3299
contig_3300	2327	1	N	N	1	both	*	3300
contig_3301	2320	1	N	N	1	both	*	3301
contig_3302	2319	1	N	N	1	both	*	3302
contig_3303	2317	1	N	N	1	both	*	3303
contig_3304	2317	1	N	N	1	both	*	3304
contig_3305	2316	1	N	N	1	both	*	3305
contig_3306	2312	1	N	N	1	both	*	3306
contig_3307	2301	1	N	N	1	both	*	3307
contig_3308	2295	1	N	N	1	both	*	3308
contig_3309	2294	1	N	N	1	both	*	3309
contig_3310	2292	1	N	N	1	both	*	3310
contig_3311	2290	1	N	N	1	both	*	3311
contig_3312	2284	1	N	N	1	both	*	3312
contig_3313	2283	1	N	N	1	both	*	3313
contig_3314	2283	1	N	N	1	both	*	3314
contig_3315	2282	1	N	N	1	both	*	3315
contig_3316	2281	1	N	N	1	both	*	3316
contig_3317	2277	1	N	N	1	both	*	3317
contig_3318	2269	1	N	N	1	both	*	3318
contig_3319	2260	1	N	N	1	both	*	3319
contig_3320	2253	1	N	N	1	both	*	3320
contig_3321	2251	1	N	N	1	both	*	3321
contig_3322	2248	1	N	N	1	both	*	3322
contig_3323	2238	1	N	N	1	both	*	3323
contig_3324	2235	1	N	N	1	both	*	3324
contig_3325	2234	1	N	N	1	both	*	3325
contig_3326	2230	1	N	N	1	both	*	3326
contig_3327	2228	1	N	N	1	both	*	3327
contig_3328	2223	1	N	N	1	both	*	3328
contig_3329	2222	1	N	N	1	both	*	3329
contig_3330	2218	1	N	N	1	both	*	3330
contig_3331	2204	1	N	N	1	both	*	3331
contig_3332	2196	1	N	N	1	both	*	3332
contig_3333	2192	1	N	N	1	both	*	3333
contig_3334	2191	1	N	N	1	both	*	3334
contig_3335	2190	1	N	N	1	both	*	3335
contig_3336	2188	1	N	N	1	both	*	3336
contig_3337	2186	1	N	N	1	both	*	3337
contig_3338	2184	1	N	N	1	both	*	3338
contig_3339	2181	1	N	N	1	both	*	3339
contig_3340	2179	1	N	N	1	both	*	3340
contig_3341	2156	1	N	N	1	both	*	3341
contig_3342	2153	1	N	N	1	both	*	3342
contig_3343	2147	1	N	N	1	both	*	3343
contig_3344	2139	1	N	N	1	both	*	3344
contig_3345	2131	1	N	N	1	both	*	3345
contig_3346	2126	1	N	N	1	both	*	3346
contig_3347	2125	1	N	N	1	both	*	3347
contig_3348	2125	1	N	N	1	both	*	3348
contig_3349	2109	1	N	N	1	both	*	3349
contig_3350	2101	1	N	N	1	both	*	3350
contig_3351	2095	1	N	N	1	both	*	3351
contig_3352	2081	1	N	N	1	both	*	3352
contig_3353	2079	1	N	N	1	both	*	3353
contig_3354	2072	1	N	N	1	both	*	3354
contig_3355	2072	1	N	N	1	both	*	3355
contig_3356	2054	1	N	N	1	both	*	3356
contig_3357	2052	1	N	N	1	both	*	3357
contig_3358	2048	1	N	N	1	both	*	3358
contig_3359	2044	1	N	N	1	both	*	3359
contig_3360	2040	1	N	N	1	both	*	3360
contig_3361	2037	1	N	N	1	both	*	3361
contig_3362	2027	1	N	N	1	both	*	3362
contig_3363	2021	1	N	N	1	both	*	3363
contig_3364	2018	1	N	N	1	both	*	3364
contig_3365	2016	1	N	N	1	both	*	3365
contig_3366	2009	1	N	N	1	both	*	3366
contig_3367	1764	4	N	N	4	both	*	3367
contig_3368	1758	5	N	N	5	both	*	3368
contig_3369	1280	5	N	N	5	both	*	3369
contig_3370	9749	2	N	N	2	both	*	3370
contig_3371	63893	1	N	N	1	none	*	-57,6,3371,-16
contig_3372	43912	1	N	N	1	none	*	6,3372
contig_3373	58674	1	N	N	1	both	*	3373
contig_3374	44238	2	N	N	2	both	*	3374
contig_3375	32938	2	N	N	2	both	*	3375
contig_3376	27883	1	N	N	1	right	*	8,3376
contig_3377	36933	2	N	N	2	both	*	3377
contig_3378	2462	2	N	N	2	both	*	3378
contig_3379	28469	1	N	N	1	right	*	8,3379
contig_3380	12809	1	N	N	1	right	*	6,3380
contig_3381	27386	1	N	N	1	right	*	6,3381
contig_3382	7832	2	N	N	2	both	*	3382
contig_3383	5794	2	N	N	2	both	*	3383
contig_3384	6869	3	N	N	3	both	*	3384
contig_3385	3970	1	N	N	1	both	*	3385
contig_3386	3036	3	N	N	3	both	*	3386
contig_3387	3515	1	N	N	1	both	*	3387
contig_3388	55556	1	N	N	1	both	*	3388
contig_3389	30998	1	N	N	1	none	*	3389
contig_3390	23369	3	N	N	3	both	*	3390
contig_3391	14069	1	N	N	1	right	*	3391
contig_3392	8052	2	N	N	2	both	*	3392
contig_3393	100144	1	N	N	1	right	*	3393
contig_3394	184919	1	N	N	1	both	*	-1214,-1212,-131,3394
contig_3398	163312	1	N	N	1	both	*	3398
contig_3399	54393	1	N	N	1	both	*	3399
contig_3400	193869	1	N	N	1	both	*	3400
contig_3401	3328	2	N	N	2	both	*	3401
contig_3403	123566	1	N	N	1	both	*	3403
contig_3404	6171	1	N	N	1	both	*	3404
contig_3405	124923	1	N	N	1	both	*	3405
contig_3406	107966	1	N	N	1	both	*	3406
contig_3407	36455	1	N	N	1	both	*	3407
contig_3408	154223	1	N	N	1	both	*	3408
contig_3409	102299	1	N	N	1	both	*	3409
contig_3410	98485	2	Y	N	2	none	*	3410
contig_3411	123890	1	N	N	1	both	*	3411
contig_3412	111496	1	N	N	1	both	*	3412
contig_3413	8383	2	N	N	2	both	*	3413
contig_3414	18920	1	N	N	1	both	*	3414
contig_3416	89463	2	N	N	2	both	*	3415,3416
contig_3417	22783	1	N	N	1	both	*	3415,3417
contig_3418	93968	1	N	N	1	both	*	3418
contig_3419	88892	2	N	N	2	both	*	3419,3420
contig_3421	87678	1	N	N	1	both	*	3421
contig_3422	4798	1	N	N	1	both	*	3422
contig_3423	81520	1	N	N	1	both	*	3423
contig_3424	72940	1	N	N	1	both	*	299,3424
contig_3425	1622	5	N	N	5	both	*	3425
contig_3426	82955	2	N	N	2	both	*	3426
contig_3427	75147	1	N	N	1	both	*	3427
contig_3428	13001	1	N	N	1	both	*	3428
contig_3429	3720	1	N	N	1	both	*	3429
contig_3430	93214	1	N	N	1	both	*	3430
contig_3431	75736	1	N	N	1	both	*	3431
contig_3432	3460	1	N	N	1	both	*	3432
contig_3433	118611	1	N	N	1	both	*	3433
contig_3434	56091	2	N	N	2	both	*	3434,3644
contig_3435	38213	2	N	N	2	right	*	-342,3435
contig_3436	40104	2	N	N	2	right	*	-342,3436
contig_3437	88965	1	N	N	1	both	*	3437
contig_3438	73407	1	N	N	1	both	*	3438
contig_3439	80465	1	N	N	1	both	*	3439
contig_3440	72390	1	N	N	1	both	*	3440
contig_3442	69486	1	N	N	1	both	*	3442
contig_3443	76385	1	N	N	1	both	*	3443
contig_3444	77366	1	N	N	1	both	*	369,3444
contig_3445	83375	1	N	N	1	both	*	3445
contig_3446	74621	1	N	N	1	both	*	3446
contig_3447	79706	1	N	N	1	both	*	3447
contig_3448	68193	1	N	N	1	both	*	3448
contig_3449	77953	1	N	N	1	both	*	3449
contig_3450	14182	1	N	N	1	right	*	16,3450
contig_3451	67838	2	N	N	2	both	*	3451
contig_3452	85150	1	N	N	1	both	*	3452
contig_3453	84986	1	N	N	1	both	*	3453
contig_3454	64582	1	N	N	1	both	*	3454
contig_3455	25576	1	N	N	1	both	*	3455
contig_3458	59876	1	N	N	1	both	*	3458
contig_3460	8007	1	N	N	1	both	*	3460
contig_3462	76168	1	N	N	1	both	*	3462
contig_3463	8747	2	N	N	2	both	*	3463
contig_3464	36622	2	N	N	2	both	*	3464
contig_3465	67144	1	N	N	1	both	*	3465
contig_3466	12063	1	N	N	1	both	*	3466
contig_3468	55000	1	N	N	1	both	*	3467,3468
contig_3469	61677	1	N	N	1	both	*	3469
contig_3470	59604	2	N	N	2	both	*	-867,3470
contig_3471	4828	2	N	N	2	both	*	3471
contig_3472	103866	1	N	N	1	both	*	3472
contig_3473	54487	1	N	N	1	both	*	3473
contig_3474	3388	1	N	N	1	both	*	3474
contig_3475	12282	2	N	N	2	both	*	3475
contig_3476	66409	1	N	N	1	both	*	3476
contig_3477	66858	1	N	N	1	both	*	3477
contig_3478	62486	1	N	N	1	right	*	564,3478
contig_3479	31434	1	N	N	1	both	*	3479
contig_3480	27903	2	N	N	2	both	*	3480
contig_3481	9549	1	N	N	1	both	*	3481
contig_3482	30717	2	N	N	2	both	*	3482
contig_3483	57117	1	N	N	1	both	*	3483
contig_3484	51834	1	N	N	1	both	*	3484,3485
contig_3486	76902	1	N	N	1	both	*	3486
contig_3487	61790	1	N	N	1	both	*	3487
contig_3488	90237	1	N	N	1	both	*	3488
contig_3489	51366	1	N	N	1	both	*	3489
contig_3490	63683	1	N	N	1	both	*	3490
contig_3491	71641	1	N	N	1	both	*	3491
contig_3492	59110	1	N	N	1	both	*	3492
contig_3493	54818	2	N	N	2	both	*	3493
contig_3494	48245	1	N	N	1	both	*	3494
contig_3495	50219	1	N	N	1	both	*	3495
contig_3496	60987	1	N	N	1	both	*	3496
contig_3497	55469	1	N	N	1	both	*	3497
contig_3498	61704	1	N	N	1	both	*	3498
contig_3499	65627	1	N	N	1	both	*	3499
contig_3500	39354	2	N	N	2	both	*	3500
contig_3501	47808	1	N	N	1	both	*	3501
contig_3502	57806	1	N	N	1	both	*	3502
contig_3503	23935	1	N	N	1	both	*	3503
contig_3504	5285	1	N	N	1	both	*	3504
contig_3506	54776	1	N	N	1	both	*	3506
contig_3508	71477	1	N	N	1	both	*	3507,3508
contig_3509	51662	1	N	N	1	both	*	3507,3509
contig_3510	48363	1	N	N	1	both	*	3510
contig_3511	46211	1	N	N	1	both	*	3511
contig_3512	42878	2	Y	N	2	none	*	3512
contig_3513	9723	1	N	N	1	both	*	3513
contig_3514	19012	1	N	N	1	both	*	3514
contig_3515	43894	1	N	N	1	both	*	3515
contig_3516	59976	1	N	N	1	both	*	3516
contig_3517	79101	1	N	N	1	both	*	3517
contig_3518	47476	2	N	N	2	both	*	3518
contig_3519	69196	2	N	N	2	both	*	3519
contig_3520	65148	1	N	N	1	both	*	3520
contig_3521	26531	1	N	N	1	both	*	3521
contig_3522	63235	1	N	N	1	both	*	3522,-3587
contig_3523	47173	1	N	N	1	both	*	3523
contig_3525	3147	1	N	N	1	both	*	3525
contig_3526	26101	2	N	N	2	right	*	3526
contig_3529	8840	2	N	N	2	both	*	3529
contig_3530	60101	1	N	N	1	both	*	3530
contig_3531	5554	1	N	N	1	both	*	3531
contig_3532	63355	1	N	N	1	both	*	3532
contig_3533	2189	1	N	N	1	both	*	3533
contig_3534	2800	2	N	N	2	both	*	3534
contig_3535	60061	1	N	N	1	both	*	3535
contig_3536	52238	1	N	N	1	both	*	3536
contig_3537	41101	1	N	N	1	both	*	3537
contig_3538	39716	2	N	N	2	both	*	3538
contig_3539	31255	1	N	N	1	both	*	3539
contig_3540	15946	2	N	N	2	both	*	3540
contig_3541	48121	1	N	N	1	both	*	3541
contig_3542	35201	1	N	N	1	both	*	3542
contig_3543	44962	1	N	N	1	both	*	3543
contig_3544	40688	1	N	N	1	both	*	3544
contig_3545	39385	1	N	N	1	both	*	3545
contig_3546	43542	1	N	N	1	both	*	3546
contig_3547	40406	1	N	N	1	both	*	3547
contig_3549	12767	1	N	N	1	both	*	3548,3549
contig_3550	42239	1	N	N	1	both	*	3550
contig_3551	46072	1	N	N	1	both	*	3551
contig_3552	52805	1	N	N	1	both	*	3552
contig_3553	59380	2	N	N	2	both	*	3553
contig_3555	25148	2	N	N	2	both	*	3555
contig_3556	55950	1	N	N	1	both	*	3556
contig_3557	41067	1	N	N	1	both	*	3557
contig_3558	56119	1	N	N	1	both	*	3558
contig_3559	53803	1	N	N	1	both	*	3559
contig_3560	38689	1	N	N	1	both	*	3560
contig_3561	40915	1	N	N	1	both	*	3561
contig_3563	42562	1	N	N	1	both	*	3563
contig_3564	34811	2	N	N	2	left	*	3564
contig_3565	49410	1	N	N	1	both	*	3565
contig_3566	34701	2	N	N	2	both	*	3566
contig_3567	57786	1	N	N	1	both	*	3567
contig_3568	34479	1	N	N	1	both	*	3568
contig_3569	36118	1	N	N	1	both	*	3569
contig_3570	59021	1	N	N	1	both	*	3570
contig_3571	7299	1	N	N	1	both	*	3571
contig_3572	39905	1	N	N	1	both	*	3572
contig_3573	37305	1	N	N	1	both	*	3573
contig_3574	21630	1	N	N	1	both	*	3574
contig_3575	8783	1	N	N	1	both	*	3575
contig_3576	23623	1	N	N	1	both	*	3576
contig_3577	56546	1	N	N	1	both	*	3577
contig_3578	45749	1	N	N	1	both	*	3578
contig_3579	45396	1	N	N	1	both	*	3579
contig_3580	40305	1	N	N	1	both	*	3580
contig_3581	32713	1	N	N	1	both	*	3581
contig_3582	39215	2	N	N	2	both	*	3582
contig_3583	32196	3	N	N	3	both	*	3583
contig_3584	33669	2	N	N	2	both	*	3584
contig_3585	46028	1	N	N	1	both	*	3585
contig_3586	34422	1	N	N	1	both	*	3586
contig_3588	47470	1	N	N	1	both	*	3588,3589
contig_3591	32052	1	N	N	1	both	*	3591
contig_3592	37706	1	N	N	1	both	*	3592
contig_3593	35073	1	N	N	1	both	*	3593
contig_3594	47176	1	N	N	1	both	*	3594
contig_3595	51953	1	N	N	1	both	*	3595
contig_3596	43195	1	N	N	1	both	*	3596
contig_3597	40297	1	N	N	1	both	*	3597
contig_3598	32759	1	N	N	1	both	*	3598
contig_3599	33515	1	N	N	1	both	*	3599
contig_3600	30431	1	N	N	1	both	*	3600
contig_3601	29274	3	Y	N	3	none	*	3601
contig_3602	2369	1	N	N	1	both	*	3602
contig_3603	38482	1	N	N	1	both	*	3603
contig_3604	28900	2	N	N	2	both	*	3604
contig_3605	35558	1	N	N	1	both	*	3605
contig_3606	9910	2	N	N	2	both	*	3606
contig_3607	28585	2	N	N	2	both	*	3607
contig_3608	28298	1	N	N	1	both	*	3608
contig_3609	7822	1	N	N	1	both	*	3609
contig_3610	31993	1	N	N	1	both	*	3610
contig_3611	58225	1	N	N	1	both	*	3611
contig_3612	27002	2	N	N	2	both	*	3612
contig_3613	18177	1	N	N	1	both	*	3613
contig_3615	54164	1	N	N	1	both	*	3615
contig_3616	32562	1	N	N	1	both	*	3616
contig_3617	27316	2	N	N	2	both	*	3617
contig_3618	28682	1	N	N	1	both	*	3618
contig_3619	27207	1	N	N	1	both	*	3619
contig_3620	29873	1	N	N	1	both	*	3620
contig_3621	29057	1	N	N	1	both	*	3621
contig_3622	27745	1	N	N	1	both	*	3622,3623
contig_3624	26320	1	N	N	1	both	*	3624
contig_3625	16755	1	N	N	1	both	*	3625
contig_3626	29749	1	N	N	1	both	*	3626
contig_3627	30094	2	N	N	2	left	*	3627,918
contig_3628	3404	1	N	N	1	both	*	3628
contig_3629	15781	1	N	N	1	right	*	-918,3629,-3749
contig_3630	12774	2	N	N	2	right	*	-918,3630
contig_3631	12934	1	N	N	1	right	*	918,3631
contig_3632	31032	1	N	N	1	both	*	3632
contig_3633	28727	1	N	N	1	both	*	3633
contig_3634	41398	1	N	N	1	both	*	3634
contig_3635	29657	2	N	N	2	both	*	3635
contig_3636	3380	1	N	N	1	both	*	3636
contig_3637	24722	1	N	N	1	both	*	3637
contig_3638	25396	2	N	N	2	both	*	3638
contig_3639	29613	1	N	N	1	both	*	3639
contig_3640	32895	2	N	N	2	both	*	3640
contig_3641	25212	1	N	N	1	both	*	3641
contig_3642	2952	1	N	N	1	both	*	3642
contig_3643	36628	1	N	N	1	both	*	3643
contig_3645	24794	1	N	N	1	both	*	3645
contig_3646	24771	1	N	N	1	both	*	3646
